0.876736,0.895288
0.880208,0.895288
0.876736,0.895288
0.880208,0.895288
0.880208,0.895288
0.881944,0.895288
0.883681,0.895288
0.883681,0.895288
0.883681,0.895288
0.883681,0.895288
0.890625,0.905759
0.890625,0.905759
0.885417,0.895288
0.890625,0.905759
0.895833,0.905759
0.892361,0.905759
0.890625,0.905759
0.892361,0.905759
0.885417,0.895288
0.895833,0.905759
0.895833,0.905759
0.895833,0.905759
0.897569,0.905759
0.895833,0.905759
0.892361,0.905759
0.895833,0.905759
0.895833,0.905759
0.895833,0.905759
0.899306,0.905759
0.897569,0.905759
0.899306,0.905759
0.899306,0.905759
0.899306,0.905759
0.899306,0.905759
0.899306,0.905759
0.899306,0.905759
0.899306,0.905759
0.902778,0.905759
0.899306,0.905759
0.907986,0.910995
0.901042,0.905759
0.907986,0.910995
0.899306,0.905759
0.907986,0.910995
0.907986,0.910995
0.928819,0.926702
0.907986,0.910995
0.927083,0.91623
0.932292,0.937173
0.940972,0.95288
0.9375,0.95288
0.934028,0.947644
0.940972,0.95288
0.940972,0.95288
0.940972,0.95288
0.934028,0.947644
0.951389,0.963351
0.954861,0.963351
0.954861,0.963351
0.954861,0.963351
0.956597,0.968586
0.958333,0.968586
0.956597,0.968586
0.956597,0.968586
0.956597,0.968586
0.960069,0.968586
0.960069,0.968586
0.960069,0.968586
0.961806,0.968586
0.961806,0.968586
0.961806,0.968586
0.960069,0.968586
0.965278,0.973822
0.961806,0.968586
0.965278,0.973822
0.965278,0.973822
0.967014,0.973822
0.967014,0.973822
0.965278,0.973822
0.972222,0.973822
0.975694,0.979058
0.972222,0.973822
0.975694,0.979058
0.975694,0.973822
0.975694,0.979058
0.977431,0.979058
0.975694,0.979058
0.980903,0.979058
0.979167,0.979058
0.979167,0.979058
0.979167,0.979058
0.980903,0.979058
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
0.982639,0.984293
